SongID,SongTitle,ArtistName,StationSpinsNonOvernight,StationSpins,MarketSpins,BreakoutID,BreakoutName,BreaoutRespondents,UNF,NEG,DDL,NOP,LIK,FAV,POP,PTL,2POP
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,412841,F (16-19),22,14,5,9,14,32,27,80,92,93
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,412759,F (18-24),43,9,9,14,12,33,23,73,81,85
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,412412,F (20-24),30,7,13,17,13,33,17,65,70,73
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,412415,F (20-29),58,5,9,17,10,33,26,77,81,90
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,412413,F (25-29),28,4,4,18,7,32,36,89,93,107
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,400756,Hispanic,20,10,10,15,10,50,5,62,69,65
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,401515,*Old*,28,4,4,18,7,32,36,89,93,107
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,400803,White,52,4,8,15,10,27,37,87,90,105
2334402,Rockstar f/21 Savage,POST MALONE,2187,3033,10176,401514,*Young*,52,10,10,13,13,33,21,71,79,82
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,1,Total,80,4,8,20,11,32,25,76,79,88
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,317542,*Core*,40,5,5,18,12,30,30,81,86,96
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427908,C-CORE (KKRZ/KBFF),80,4,8,20,11,32,25,76,79,88
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,412840,C-CORE(KBFFCumeKKRZ),25,0,12,20,4,44,20,76,76,86
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,414328,C-CUME (KBFF),55,4,7,22,9,35,24,75,77,86
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427901,C-CUME (KKRZ/HAC-AC),46,4,9,22,4,35,26,76,80,89
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427903,C-CUME (KKRZ/KKCW),31,3,6,23,6,35,26,77,80,90
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427907,C-CUME (KKRZ/KNRK),15,7,7,13,7,27,40,90,96,110
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427902,C-CUME (KKRZ/KRSK),26,4,12,23,8,31,23,69,72,81
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427904,C-CUME (KKRZ/KXJM),30,3,3,23,3,40,27,82,84,95
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427906,C-CUME (KKRZ/Rock),22,5,0,23,18,41,14,70,74,77
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427900,CORE (KKRZcumeKBFF),15,7,0,20,7,33,33,87,93,103
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,427905,CORE (KKRZcumeKXJM),17,6,0,29,6,35,24,74,78,85
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,412841,F (16-19),22,5,0,23,9,32,32,84,88,100
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,412759,F (18-24),43,2,12,21,9,28,28,74,76,88
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,412412,F (20-24),30,0,17,20,13,30,20,67,67,77
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,412415,F (20-29),58,3,10,19,12,33,22,72,75,84
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,412413,F (25-29),28,7,4,18,11,36,25,79,85,91
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,400756,Hispanic,20,0,10,10,15,55,10,78,78,82
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,401515,*Old*,28,7,4,18,11,36,25,79,85,91
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,400803,White,52,6,6,21,12,27,29,76,81,90
2708592,good 4 u,RODRIGO  OLIVIA,1610,2131,5296,401514,*Young*,52,2,10,21,12,31,25,74,75,87
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,1,Total,80,1,5,21,15,31,26,78,79,91
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,317542,*Core*,40,0,10,20,15,30,25,75,75,88
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427908,C-CORE (KKRZ/KBFF),80,1,5,21,15,31,26,78,79,91
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,412840,C-CORE(KBFFCumeKKRZ),25,0,0,28,16,32,24,76,76,88
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,414328,C-CUME (KBFF),55,2,0,24,18,31,25,78,80,91
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427901,C-CUME (KKRZ/HAC-AC),46,0,2,26,15,30,26,77,77,90
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427903,C-CUME (KKRZ/KKCW),31,0,3,23,16,32,26,79,79,92
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427907,C-CUME (KKRZ/KNRK),15,0,0,20,13,47,20,83,83,93
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427902,C-CUME (KKRZ/KRSK),26,0,0,27,19,19,35,81,81,98
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427904,C-CUME (KKRZ/KXJM),30,0,7,20,17,33,23,77,77,88
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427906,C-CUME (KKRZ/Rock),22,0,9,14,14,36,27,84,84,98
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427900,CORE (KKRZcumeKBFF),15,0,0,27,27,27,20,70,70,80
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,427905,CORE (KKRZcumeKXJM),17,0,12,18,24,29,18,68,68,76
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,412841,F (16-19),22,0,5,18,18,41,18,77,77,86
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,412759,F (18-24),43,2,9,21,12,26,30,77,79,92
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,412412,F (20-24),30,3,10,23,10,23,30,73,76,88
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,412415,F (20-29),58,2,5,22,14,28,29,78,80,93
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,412413,F (25-29),28,0,0,21,18,32,29,84,84,98
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,400756,Hispanic,20,5,5,25,15,45,5,60,63,62
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,401515,*Old*,28,0,0,21,18,32,29,84,84,98
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,400803,White,52,0,6,19,12,27,37,88,88,106
2375969,Psycho f/Ty Dolla $ign,POST MALONE,2353,3202,9675,401514,*Young*,52,2,8,21,13,31,25,75,76,88
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,1,Total,80,6,11,15,12,39,16,69,74,78
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,317542,*Core*,40,2,10,10,20,35,22,79,81,90
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427908,C-CORE (KKRZ/KBFF),80,6,11,15,12,39,16,69,74,78
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,412840,C-CORE(KBFFCumeKKRZ),25,4,12,24,8,48,4,58,60,60
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,414328,C-CUME (KBFF),55,9,11,20,9,38,13,62,68,68
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427901,C-CUME (KKRZ/HAC-AC),46,0,11,17,13,43,15,73,73,80
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427903,C-CUME (KKRZ/KKCW),31,0,6,19,10,45,19,79,79,89
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427907,C-CUME (KKRZ/KNRK),15,0,7,27,13,27,27,73,73,87
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427902,C-CUME (KKRZ/KRSK),26,0,8,19,23,38,12,67,67,73
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427904,C-CUME (KKRZ/KXJM),30,3,7,17,17,50,7,68,71,72
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427906,C-CUME (KKRZ/Rock),22,9,14,9,14,41,14,68,75,75
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427900,CORE (KKRZcumeKBFF),15,7,7,20,20,27,20,67,71,77
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,427905,CORE (KKRZcumeKXJM),17,0,6,12,24,47,12,76,76,82
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,412841,F (16-19),22,14,14,36,0,27,9,41,47,45
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,412759,F (18-24),43,5,14,14,16,37,14,66,70,73
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,412412,F (20-24),30,0,17,7,23,40,13,72,72,78
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,412415,F (20-29),58,3,10,7,17,43,19,80,83,90
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,412413,F (25-29),28,7,4,7,11,46,25,89,96,102
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,400756,Hispanic,20,5,20,5,15,50,5,65,68,68
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,401515,*Old*,28,7,4,7,11,46,25,89,96,102
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,400803,White,52,6,8,17,10,38,21,75,80,86
2373737,Love Lies,KHALID X NORMANI,3371,4551,8822,401514,*Young*,52,6,15,19,13,35,12,59,62,64
2305938,New Rules,LIPA  DUA,3565,4800,10370,1,Total,80,2,6,21,8,39,24,78,80,90
2305938,New Rules,LIPA  DUA,3565,4800,10370,317542,*Core*,40,2,5,18,10,45,20,80,82,90
2305938,New Rules,LIPA  DUA,3565,4800,10370,427908,C-CORE (KKRZ/KBFF),80,2,6,21,8,39,24,78,80,90
2305938,New Rules,LIPA  DUA,3565,4800,10370,412840,C-CORE(KBFFCumeKKRZ),25,0,4,32,4,32,28,76,76,90
2305938,New Rules,LIPA  DUA,3565,4800,10370,414328,C-CUME (KBFF),55,4,5,25,9,33,24,73,75,85
2305938,New Rules,LIPA  DUA,3565,4800,10370,427901,C-CUME (KKRZ/HAC-AC),46,2,4,28,7,41,17,71,72,79
2305938,New Rules,LIPA  DUA,3565,4800,10370,427903,C-CUME (KKRZ/KKCW),31,3,3,29,6,35,23,73,75,84
2305938,New Rules,LIPA  DUA,3565,4800,10370,427907,C-CUME (KKRZ/KNRK),15,0,7,20,20,33,20,73,73,83
2305938,New Rules,LIPA  DUA,3565,4800,10370,427902,C-CUME (KKRZ/KRSK),26,4,4,38,4,35,15,60,62,67
2305938,New Rules,LIPA  DUA,3565,4800,10370,427904,C-CUME (KKRZ/KXJM),30,3,3,23,10,43,17,73,76,82
2305938,New Rules,LIPA  DUA,3565,4800,10370,427906,C-CUME (KKRZ/Rock),22,5,0,23,5,41,27,84,88,98
2305938,New Rules,LIPA  DUA,3565,4800,10370,427900,CORE (KKRZcumeKBFF),15,7,0,27,20,33,13,63,68,70
2305938,New Rules,LIPA  DUA,3565,4800,10370,427905,CORE (KKRZcumeKXJM),17,6,6,18,18,41,12,68,72,74
2305938,New Rules,LIPA  DUA,3565,4800,10370,412841,F (16-19),22,0,5,45,9,23,18,55,55,64
2305938,New Rules,LIPA  DUA,3565,4800,10370,412759,F (18-24),43,0,12,16,12,40,21,77,77,87
2305938,New Rules,LIPA  DUA,3565,4800,10370,412412,F (20-24),30,0,13,13,13,43,17,75,75,83
2305938,New Rules,LIPA  DUA,3565,4800,10370,412415,F (20-29),58,3,7,12,7,45,26,87,90,100
2305938,New Rules,LIPA  DUA,3565,4800,10370,412413,F (25-29),28,7,0,11,0,46,36,100,108,118
2305938,New Rules,LIPA  DUA,3565,4800,10370,400756,Hispanic,20,0,10,35,10,25,20,60,60,70
2305938,New Rules,LIPA  DUA,3565,4800,10370,401515,*Old*,28,7,0,11,0,46,36,100,108,118
2305938,New Rules,LIPA  DUA,3565,4800,10370,400803,White,52,4,6,13,8,42,27,87,90,100
2305938,New Rules,LIPA  DUA,3565,4800,10370,401514,*Young*,52,0,10,27,12,35,17,66,66,75
2584544,Love Again,LIPA  DUA,333,484,813,1,Total,80,26,8,11,11,28,16,58,78,66
2584544,Love Again,LIPA  DUA,333,484,813,317542,*Core*,40,25,12,10,15,25,12,51,68,58
2584544,Love Again,LIPA  DUA,333,484,813,427908,C-CORE (KKRZ/KBFF),80,26,8,11,11,28,16,58,78,66
2584544,Love Again,LIPA  DUA,333,484,813,412840,C-CORE(KBFFCumeKKRZ),25,28,4,12,8,32,16,60,83,68
2584544,Love Again,LIPA  DUA,333,484,813,414328,C-CUME (KBFF),55,31,5,11,5,29,18,59,86,68
2584544,Love Again,LIPA  DUA,333,484,813,427901,C-CUME (KKRZ/HAC-AC),46,33,7,13,13,20,15,49,73,57
2584544,Love Again,LIPA  DUA,333,484,813,427903,C-CUME (KKRZ/KKCW),31,26,6,16,13,16,23,56,76,68
2584544,Love Again,LIPA  DUA,333,484,813,427907,C-CUME (KKRZ/KNRK),15,20,7,13,13,27,20,63,79,73
2584544,Love Again,LIPA  DUA,333,484,813,427902,C-CUME (KKRZ/KRSK),26,35,4,15,12,27,8,44,68,48
2584544,Love Again,LIPA  DUA,333,484,813,427904,C-CUME (KKRZ/KXJM),30,33,3,13,7,37,7,50,75,53
2584544,Love Again,LIPA  DUA,333,484,813,427906,C-CUME (KKRZ/Rock),22,36,9,9,18,27,0,36,57,36
2584544,Love Again,LIPA  DUA,333,484,813,427900,CORE (KKRZcumeKBFF),15,40,13,7,0,27,13,47,78,53
2584544,Love Again,LIPA  DUA,333,484,813,427905,CORE (KKRZcumeKXJM),17,35,6,12,12,29,6,44,68,47
2584544,Love Again,LIPA  DUA,333,484,813,412841,F (16-19),22,41,5,23,0,18,14,39,65,45
2584544,Love Again,LIPA  DUA,333,484,813,412759,F (18-24),43,40,7,7,9,26,12,48,79,53
2584544,Love Again,LIPA  DUA,333,484,813,412412,F (20-24),30,33,10,3,13,27,13,53,80,60
2584544,Love Again,LIPA  DUA,333,484,813,412415,F (20-29),58,21,9,7,16,31,17,65,82,73
2584544,Love Again,LIPA  DUA,333,484,813,412413,F (25-29),28,7,7,11,18,36,21,77,83,88
2584544,Love Again,LIPA  DUA,333,484,813,400756,Hispanic,20,45,10,15,0,15,15,38,68,45
2584544,Love Again,LIPA  DUA,333,484,813,401515,*Old*,28,7,7,11,18,36,21,77,83,88
2584544,Love Again,LIPA  DUA,333,484,813,400803,White,52,19,6,10,13,35,17,67,83,76
2584544,Love Again,LIPA  DUA,333,484,813,401514,*Young*,52,37,8,12,8,23,13,47,74,54
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,1,Total,80,8,5,12,15,38,22,79,85,90
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,317542,*Core*,40,8,2,12,18,32,28,82,89,96
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427908,C-CORE (KKRZ/KBFF),80,8,5,12,15,38,22,79,85,90
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,412840,C-CORE(KBFFCumeKKRZ),25,8,12,12,12,44,12,68,74,74
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,414328,C-CUME (KBFF),55,7,5,11,15,42,20,79,85,89
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427901,C-CUME (KKRZ/HAC-AC),46,4,9,15,13,39,20,75,78,85
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427903,C-CUME (KKRZ/KKCW),31,3,6,16,13,45,16,76,78,84
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427907,C-CUME (KKRZ/KNRK),15,13,0,7,20,33,27,83,96,97
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427902,C-CUME (KKRZ/KRSK),26,4,8,15,15,42,15,73,76,81
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427904,C-CUME (KKRZ/KXJM),30,3,7,10,10,47,23,87,90,98
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427906,C-CUME (KKRZ/Rock),22,9,0,14,23,36,18,75,82,84
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427900,CORE (KKRZcumeKBFF),15,7,0,7,20,40,27,90,96,103
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,427905,CORE (KKRZcumeKXJM),17,0,0,12,12,41,35,100,100,118
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,412841,F (16-19),22,5,0,18,5,55,18,84,88,93
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,412759,F (18-24),43,7,5,9,12,33,35,91,98,108
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,412412,F (20-24),30,7,7,10,13,27,37,88,95,107
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,412415,F (20-29),58,9,7,10,19,31,24,77,84,89
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,412413,F (25-29),28,11,7,11,25,36,11,64,72,70
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,400756,Hispanic,20,5,0,5,15,50,25,95,100,108
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,401515,*Old*,28,11,7,11,25,36,11,64,72,70
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,400803,White,52,10,6,12,15,35,23,77,85,88
2711121,traitor,RODRIGO  OLIVIA,385,608,1052,401514,*Young*,52,6,4,13,10,38,29,87,92,101
2723707,Stay,THE KID LAROI & JUST,676,936,2633,1,Total,80,5,12,19,9,24,31,75,79,91
2723707,Stay,THE KID LAROI & JUST,676,936,2633,317542,*Core*,40,2,15,15,10,22,35,80,82,98
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427908,C-CORE (KKRZ/KBFF),80,5,12,19,9,24,31,75,79,91
2723707,Stay,THE KID LAROI & JUST,676,936,2633,412840,C-CORE(KBFFCumeKKRZ),25,0,8,28,8,28,28,74,74,88
2723707,Stay,THE KID LAROI & JUST,676,936,2633,414328,C-CUME (KBFF),55,5,9,24,9,27,25,70,74,83
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427901,C-CUME (KKRZ/HAC-AC),46,4,9,28,9,15,35,72,75,89
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427903,C-CUME (KKRZ/KKCW),31,0,13,32,10,16,29,65,65,79
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427907,C-CUME (KKRZ/KNRK),15,0,0,20,13,27,40,93,93,113
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427902,C-CUME (KKRZ/KRSK),26,4,4,19,12,19,42,88,92,110
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427904,C-CUME (KKRZ/KXJM),30,3,13,23,10,23,27,68,71,82
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427906,C-CUME (KKRZ/Rock),22,5,18,18,18,27,14,57,60,64
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427900,CORE (KKRZcumeKBFF),15,0,7,27,13,33,20,70,70,80
2723707,Stay,THE KID LAROI & JUST,676,936,2633,427905,CORE (KKRZcumeKXJM),17,6,18,24,12,12,29,62,66,76
2723707,Stay,THE KID LAROI & JUST,676,936,2633,412841,F (16-19),22,5,9,23,5,27,32,77,81,93
2723707,Stay,THE KID LAROI & JUST,676,936,2633,412759,F (18-24),43,5,14,19,5,23,35,78,82,95
2723707,Stay,THE KID LAROI & JUST,676,936,2633,412412,F (20-24),30,3,13,17,3,23,40,85,88,105
2723707,Stay,THE KID LAROI & JUST,676,936,2633,412415,F (20-29),58,5,14,17,10,22,31,74,78,90
2723707,Stay,THE KID LAROI & JUST,676,936,2633,412413,F (25-29),28,7,14,18,18,21,21,62,67,73
2723707,Stay,THE KID LAROI & JUST,676,936,2633,400756,Hispanic,20,0,20,25,5,35,15,60,60,68
2723707,Stay,THE KID LAROI & JUST,676,936,2633,401515,*Old*,28,7,14,18,18,21,21,62,67,73
2723707,Stay,THE KID LAROI & JUST,676,936,2633,400803,White,52,8,12,15,8,23,35,79,85,96
2723707,Stay,THE KID LAROI & JUST,676,936,2633,401514,*Young*,52,4,12,19,4,25,37,82,85,100
2552475,Heartless,THE WEEKND,1839,2622,9202,1,Total,80,10,9,22,12,39,8,56,62,60
2552475,Heartless,THE WEEKND,1839,2622,9202,317542,*Core*,40,8,5,20,10,52,5,65,70,68
2552475,Heartless,THE WEEKND,1839,2622,9202,427908,C-CORE (KKRZ/KBFF),80,10,9,22,12,39,8,56,62,60
2552475,Heartless,THE WEEKND,1839,2622,9202,412840,C-CORE(KBFFCumeKKRZ),25,8,12,28,16,24,12,50,54,56
2552475,Heartless,THE WEEKND,1839,2622,9202,414328,C-CUME (KBFF),55,11,11,24,15,33,7,51,57,55
2552475,Heartless,THE WEEKND,1839,2622,9202,427901,C-CUME (KKRZ/HAC-AC),46,7,9,26,9,41,9,59,63,63
2552475,Heartless,THE WEEKND,1839,2622,9202,427903,C-CUME (KKRZ/KKCW),31,6,6,13,6,55,13,77,83,84
2552475,Heartless,THE WEEKND,1839,2622,9202,427907,C-CUME (KKRZ/KNRK),15,20,7,7,13,47,7,63,79,67
2552475,Heartless,THE WEEKND,1839,2622,9202,427902,C-CUME (KKRZ/KRSK),26,8,8,38,12,35,0,40,44,40
2552475,Heartless,THE WEEKND,1839,2622,9202,427904,C-CUME (KKRZ/KXJM),30,3,13,17,13,47,7,63,66,67
2552475,Heartless,THE WEEKND,1839,2622,9202,427906,C-CUME (KKRZ/Rock),22,9,9,14,9,59,0,64,70,64
2552475,Heartless,THE WEEKND,1839,2622,9202,427900,CORE (KKRZcumeKBFF),15,7,7,20,13,53,0,60,64,60
2552475,Heartless,THE WEEKND,1839,2622,9202,427905,CORE (KKRZcumeKXJM),17,0,6,18,12,59,6,74,74,76
2552475,Heartless,THE WEEKND,1839,2622,9202,412841,F (16-19),22,5,5,23,0,59,9,73,76,77
2552475,Heartless,THE WEEKND,1839,2622,9202,412759,F (18-24),43,12,7,23,16,33,9,55,62,59
2552475,Heartless,THE WEEKND,1839,2622,9202,412412,F (20-24),30,17,10,20,23,23,7,45,54,48
2552475,Heartless,THE WEEKND,1839,2622,9202,412415,F (20-29),58,12,10,22,17,31,7,50,57,53
2552475,Heartless,THE WEEKND,1839,2622,9202,412413,F (25-29),28,7,11,25,11,39,7,55,60,59
2552475,Heartless,THE WEEKND,1839,2622,9202,400756,Hispanic,20,15,0,20,0,55,10,70,82,75
2552475,Heartless,THE WEEKND,1839,2622,9202,401515,*Old*,28,7,11,25,11,39,7,55,60,59
2552475,Heartless,THE WEEKND,1839,2622,9202,400803,White,52,10,10,21,19,33,8,54,60,58
2552475,Heartless,THE WEEKND,1839,2622,9202,401514,*Young*,52,12,8,21,13,38,8,57,64,61
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,1,Total,80,19,9,18,18,29,9,51,62,55
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,317542,*Core*,40,18,10,18,18,30,8,50,61,54
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427908,C-CORE (KKRZ/KBFF),80,19,9,18,18,29,9,51,62,55
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,412840,C-CORE(KBFFCumeKKRZ),25,28,0,16,16,36,4,50,69,52
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,414328,C-CUME (KBFF),55,18,7,20,15,29,11,53,64,58
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427901,C-CUME (KKRZ/HAC-AC),46,20,4,22,17,33,4,48,59,50
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427903,C-CUME (KKRZ/KKCW),31,10,6,19,16,42,6,60,66,63
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427907,C-CUME (KKRZ/KNRK),15,7,7,13,20,40,13,70,75,77
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427902,C-CUME (KKRZ/KRSK),26,31,4,19,19,23,4,38,56,40
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427904,C-CUME (KKRZ/KXJM),30,27,7,20,7,37,3,45,61,47
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427906,C-CUME (KKRZ/Rock),22,14,18,18,23,23,5,41,47,43
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427900,CORE (KKRZcumeKBFF),15,13,7,27,7,33,13,57,65,63
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,427905,CORE (KKRZcumeKXJM),17,18,12,18,6,41,6,53,64,56
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,412841,F (16-19),22,9,0,32,23,36,0,48,52,48
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,412759,F (18-24),43,23,12,16,19,26,5,42,55,44
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,412412,F (20-24),30,27,17,13,13,23,7,40,55,43
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,412415,F (20-29),58,22,12,12,16,26,12,52,67,58
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,412413,F (25-29),28,18,7,11,18,29,18,64,78,73
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,400756,Hispanic,20,15,10,25,15,30,5,45,53,48
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,401515,*Old*,28,18,7,11,18,29,18,64,78,73
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,400803,White,52,19,10,13,19,27,12,54,67,60
2710557,Leave Before You Love Me,MARSHMELLO F/JONAS B,511,770,1757,401514,*Young*,52,19,10,21,17,29,4,43,54,45
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,1,Total,80,8,18,14,15,20,26,67,72,80
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,317542,*Core*,40,10,12,8,12,22,35,81,90,99
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,427908,C-CORE (KKRZ/KBFF),80,8,18,14,15,20,26,67,72,80
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,412840,C-CORE(KBFFCumeKKRZ),25,4,24,24,12,24,12,48,50,54
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,414328,C-CUME (KBFF),55,5,16,16,16,18,27,67,71,81
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,427901,C-CUME (KKRZ/HAC-AC),46,7,22,15,9,20,28,66,71,80
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,427903,C-CUME (KKRZ/KKCW),31,3,23,16,10,16,32,69,72,85
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,427907,C-CUME (KKRZ/KNRK),15,0,20,13,13,13,40,80,80,100
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,427902,C-CUME (KKRZ/KRSK),26,12,15,15,4,23,31,71,80,87
2720462,Bad Habits,SHEERAN  ED,754,1090,3314,427904,C-CUME (KKRZ/KXJM),30,10,13,10,10,27,30,77,85,92
